comment,token
진짜 언니 너무 사랑해요❤ 언니 메이크업 따라할때 마다 친구들이 찰떡같다고 어울린다고 칭찬해주거든요  항상 감사해요,"['진짜', '언니', '사랑', '언니', '메이크업', '때', '마다', '친구', '찰떡', '칭찬', '항상']"
진짜 이런화장 너무 잘어울려요 진짜 이런화장도 좋고 연한 화장도 좋고 난 그냥 화장쟁이 언냐가 좋은가보다☺️,"['진짜', '화장', '진짜', '화장', '연한', '화장', '난', '그냥', '화장', '언냐']"
배속 뛰어넘기 안 누르고 본 영상은 처음언니 너무 예뻐요,"['배속', '안', '영상', '처음']"
오늘도 미모가 열일하시네 근데 이부분 저만 웃긴가요 0:45 뒤에 ,"['오늘', '미모', '일', '부분', '뒤']"
와 진짜 미모 미쳤어여,"['진짜', '미모']"
You looked like yeng constantino,[]
진짜 효진님 얼굴은 도화지 같아요 어떤 화장을 해도 잘 어울려요,"['진짜', '효진', '얼굴', '도화지', '화장', '해도']"
wow beautiful with and w/o makeup,[]
내 유튜브 인생 중 가장 잘한일 조효진그녀의 유튜브를 구독한 일언니 얼굴 보는낙으로 살아요너무이뻐어,"['내', '유튜브', '인생', '중', '가장', '한일', '조효진', '그녀', '유튜브', '구독', '일언', '얼굴', '낙']"
효진님 드디어 기다라고 기다리던 그 인스타 메이크업 와 징짜 넘무 예뻐요,"['효진', '다라', '그', '인스타', '메이크업', '징', '무']"
0:45 앜눈 놀래랔,"['앜눈', '놀래랔']"
lmfao ABGs are even impacting Korea it's kind of fascinating Although I doubt they know the whole origin story or the OG ABGs back in the day who literally threw hands haha,[]
진짜 옴총 예뻐요 메이크업 완전 찰떡,"['진짜', '옴총', '메이크업', '완전', '찰떡']"
이 영상 너무 마음에 들어요처음부터 다 보고 싶긴한데 시간은 없고그렇다고 빨리 재생하면 중간중간 계속 놓쳐서 끊어서 보느라 매일 힘들었는 데,"['이', '영상', '마음', '처음', '보고', '시간', '재생', '중간', '중간', '계속', '매일', '데']"
미친친미친미친 이런영상 존sk좋아 언니 이렇게 맨날 올려주세요  언니 사랑해요❤️,"['친친', '영상', '존', '언니', '언니', '사랑']"
Omggg your skin is perfect,[]
Dem fenty tho ,[]
누가 여기 나오는 제품들 나열좀 해주실분  효진언니❤️,"['누가', '여기', '제품', '나열', '좀', '분', '효진']"
언니한테 메이크업 한번 받아보고싶어여 아직도 저한테 맞는 화장을 못찾았거듬요,"['언니', '메이크업', '한번', '저', '화장', '듬']"
꺄 언니 너무 이뻐  미쳣댱,"['꺄', '언니', '미쳣댱']"
와 진짜 개머싯어요 너무 예뻐 ,"['진짜', '개머싯어']"
너무 힙해 너무예뻐 진짜진짜진짜 나울어 엉엉 ❤️,"['힙해', '진짜진짜', '진짜', '엉엉']"
In luv ,[]
입술⍤⃝𓂭 진짜 이쁘다,"['입술', '진짜']"
언니입을 같이 안털면서 메컵하니까순식간에 끝난 기분쓰🤦♀️,"['입', '메컵', '순식간', '기분']"
korean baby girl Xkorean GengSangDo HwaJangJengYee O,[]
언니  지나가는 짝남이 저를 쳐다보게 만드는 그뤈 메컵 알려주세욤,"['언니', '짝남', '저', '그뤈', '메컵', '욤']"
진짜 너무 이뻐 썸넬보면 안올수가 없어잉,"['진짜', '썸넬', '없어잉']"
오늘도 미모열일하는 언니♡카메라가 효진언니빨 너무 잘 받아서♡ 너무 매력있어요,"['오늘', '미모', '일', '언니', '카메라', '효진', '빨', '매력']"
이 썸넬을 보고 어떻게 안들어오요 언니 정말 그대는 사랑❣️,"['이', '썸넬', '보고', '언니', '정말', '그대', '사랑']"
엉아 돈많이벌게 노래 넣지마요 진짜 때돈벌면 조켓엉 하튜,"['돈', '벌', '노래', '마', '진짜', '때돈', '하튜']"
영상미 화장 브금 이 모든게 완벽한 이 영상 언니 평생 사랑할게요,"['상미', '화장', '브금', '이', '모든', '이', '영상', '언니', '평생', '사랑']"
이런 편집스타일 너무 좋다믄서메이컵 수타일링도 내 심금을 울려버려 조효진 당신,"['편집', '스타일', '메이', '컵', '일링', '내', '심금', '조효진', '당신']"
아 징챠 넘예뻐 노래도 내가 좋아하는걸로 딱 골랐어❣이러지마세여 제 통장좀 지켜주세여,"['징챠', '노래', '내', '는걸', '제', '통장', '좀']"
언니 너무 이뻐 죽어 분위기 뭐야뭐야 외국actor 같아❤️,"['언니', '분위기', '외국']"
00:45 김민교,['김민교']
이번에 진짜 찰떡이에요넘이뻐용❤️,"['이번', '진짜', '찰떡']"
우앙 첫댓이다  진짜 저도 언니처럼 어울리는 화장 찾고 잘하고싶어요,"['댓', '진짜', '저', '언니', '화장']"
可以～～～～～～❤️🥰,[]
저랑 동갑이지만예쁘면 저보다 무조건 언니 오늘 언니 미모 무슨일이야 진짜 지하철에서 영상보고 영업 당해서 그대로 립스틱 샀다구요 얼굴 자체가 영업왕이야,"['저', '동갑', '저', '무조건', '언니', '오늘', '언니', '미모', '일이', '진짜', '지하철', '영상', '보고', '영업', '그대로', '립스틱', '얼굴', '자체', '영업']"
You’re beautiful with and without makeup I hope you’re confident both ways,[]
눈을왜그렇게떠,"['눈', '왜']"
와 최고다  내 서타일 메이크업  특히 섀도우색 취저,"['최고다', '내', '타일', '메이크업', '섀도우', '색', '취저']"
언니 갑자기 이런 영상 너무 불편하네요눈 부셔서 화면 밝기 최대 인 줄 알았어요밤인데 해가 여기 떠버렸네 세상 존예 조효진 만세,"['언니', '갑자기', '영상', '눈', '화면', '밝기', '최대', '인', '줄', '밤', '해', '여기', '세상', '존예', '조효진', '만세']"
너무예뻐요 언니진짜 헐 헐 어허어으흐어허엉 진짜 너무 예뻐요,"['언니', '진짜', '어으흐', '진짜']"
효진언니 너무 예쁘다언니 사랑해요,"['효진', '언니', '사랑']"
헐언니 2초 이효리오늘 메이크업 너무 예뻐요진짜 저런 메이크업 하고 싶어,"['언니', '이효리', '오늘', '메이크업', '진짜', '저런', '메이크업']"
와 진짜 역대급으로 너무 이쁜데요,"['진짜', '역대']"
언니너무예뻐요,['언니']
와❤️❤️❤️❤️효진씨 넘 매력넘쳐요❤️❤️❤️❤️ 40넘은 아줌마도 따라하고 싶다요,"['효진', '매력', '아줌마']"
왁씨 첨에 루엘 목소리 듣고 소리질렀어요 무슨일이야 효진언니 영상에 루엘 노래라니,"['씨', '첨', '루엘', '목소리', '소리', '일이', '효진', '영상', '루엘', '노래']"
언니 진짜 저 설레서 잠도 못자게  너무해요❣️,"['언니', '진짜', '저', '잠도']"
개인적으로 이런 세로 메이크업 영상 너무 취저에유♡ 아근데개이쁘넹,"['개인', '세로', '메이크업', '영상', '취저에유', '데', '넹']"
이번 영상미 역대급이다 ,"['이번', '상미', '역대']"
지금까지 했던 메이크업 중에 이게 짱이에요  진짜 개존예언니 피부 어두운거 찰떡이에요시간이 없어서 언니 메이크업 잘 못봤는데 이런 짧은 세로영상나오니까 진짜 행복해서 궁딩이춤 추고싶어요,"['지금', '메이크업', '중', '이', '짱', '진짜', '개', '존예', '피부', '어', '찰떡', '시간', '언니', '메이크업', '세로', '영상', '진짜', '궁딩이춤']"
화장 한번만 받아보고싶어여  진짜 전래힙해 당신  어떻게 그래요 ,"['화장', '한번', '진짜', '전래', '힙해', '당신']"
i like this kind of video love itt,[]
진짜 피부 좋으셔서 깜짝,"['진짜', '피부', '깜짝']"
언니 미쳤다 최고야,"['언니', '최고']"
아 이영상 넘 이쀼요  이틀에 한 번씩 보는중,"['영상', '이쀼', '이틀', '번', '중']"
아 진짜 이 언니 개쥬아,"['진짜', '이', '언니', '개쥬']"
와 이메이크업 안해주시나 속으로 기대만 하고 있었는데 <3 넘나 찰떡이예요,"['메이크업', '속', '기대', '찰떡']"
이런 스타일은 효진님이 최고인거 같아요 얼굴 잘보이는 세로샷도 너무 좋은데 옷이랑 타투 다 보이는 가로샷 보고싶어요 편집 안해도 좋으니 가로샷 풀어주세요,"['스타일', '효진', '최고', '얼굴', '세로샷', '옷', '타투', '가로', '샷', '편집', '안해', '가로', '샷']"
Wow,[]
그래 이언니 메이컵하나로 변신의 귀재였던 저도 이런 메컵 해보고싶은데 따라하면 걍 화장진한 팬더일뿐 언니한테 메컵 받구싶어여 그런 챌린지 만들어주세요,"['이언', '메이', '컵', '하나로', '변신', '귀', '저', '메컵', '화장', '팬더', '뿐', '언니', '메컵', '린지']"
So prettyy🤘🤘🤘,[]
언니 진짜세로영상 진짜 너무 좋아요,"['언니', '진짜', '세로', '영상', '진짜']"
헐 언니 진짜 머양 완전 새롭고 넘 죠아 ,"['언니', '진짜', '머', '완전', '새', '죠']"
너무 멋있어요  저도 한 번 이런 메이크업 해보고 싶어요,"['저', '번', '메이크업']"
렌즈 너무 예뻐요  메이크업을 더 돋보이게 해주는듯 하네요 그런 의미에서 정보좀 ,"['렌즈', '메이크업', '더', '의미', '정보', '좀']"
흐엉헝 효진님 너무 예쁘시잖아요❤이번 영상 친한 톱모델 언니랑 영상통화 하는 느낌+영상 계속 돌려보다가 저 구독 박았어여,"['흐엉헝', '효진', '이번', '영상', '톱', '모델', '언니', '영상통화', '느낌', '영상', '계속', '저', '구독']"
효진언니 누디누디 메컵할 때마다 레전드 또 만들지,"['효진', '누디누디', '메컵', '때', '레전드', '또']"
와 진짜 따라해보고 싶다는 생각 든 메이크업 오랜만;;,"['진짜', '생각', '메이크업']"
0:45 김민교,['김민교']
욕하기싫은데 언니 진짜 조온나 이뻐요❤️,"['욕', '언니', '진짜', '조온나']"
분위기 대박이에욤,"['분위기', '대박', '욤']"
와 언니 이번 영상 진짜 대박 계속 감탄하면서 봤어요 진짜로 ,"['언니', '이번', '영상', '진짜', '대박', '계속', '감탄', '진짜']"
몇번이고 돌려봐도 이리봐도 저리봐도 이쁘다혹시 가발 정보도 알려주실 수 있는지,"['몇번', '저리', '혹시', '가발', '정보', '수']"
타투스티커 어디서 구매하시는걸까효진찌가 하는거 다 사고싶어라🥰,"['타투', '스티커', '구매', '효진', '찌']"
나도 이렇게 메이크업 잘 하구 싶댜그 때 그 때 의상이나 분위기 따라 메이크업 맞춰서 할 수 있는 능력 넘 부러버여,"['메이크업', '싶댜그', '때', '그', '때', '의상', '분위기', '메이크업', '수', '능력', '부러', '버여']"
썸네일에 감격해서 들어왔자나요,"['썸네일', '감격']"
와 진짜 찰쩍 조네임,"['진짜', '찰쩍', '조', '임']"
조파파님 완전 머시썽 이런말 해도 괜찮은건가 완전 멋지게 나이 드신가 같아요 저도 나중에 그러고 싶어요,"['파파', '완전', '머시썽', '말', '해도', '건가', '완전', '나이', '저', '나중']"
목욕을 거의 ‘모욕’으로 발음하는 그녀는 어쩔수 없는 부산사람,"['목욕', '거의', '모욕', '발음', '그녀', '수', '부산', '사람']"
브이로그 편집자님이 편집하시는거죵편집 진짜 너무 재밌게살하셔유놀랠노자일정도덕분에 더 보는맛나요 ,"['브이', '로그', '편집자', '편집', '죵', '편집', '진짜', '유', '노자', '일정', '덕분', '더', '맛', '요']"
강아지가 옷입으면 안움직이는게 옷이 불편해서 싫어 그런거 아닐까요 전에 강아지 영상중에 옷만 입히면 움직이지 않는 강아지 동물 농장인가 본거 같은데 강아지가 옷이 싫어서 굳는거라고 그러던데,"['강아지', '옷', '옷', '요', '전', '강아지', '영상', '옷', '움직', '강아지', '동물', '농장', '강아지', '옷']"
이사하신 거 맞죠 저번 집보다 더 커진 거 같아서요 효진님은 인테리어 관심 없다 하셨지만 뭔가 랜선집투어() 해도 재밌을 거 같아요,"['이사', '거', '저번', '집', '더', '거', '효진', '인테리어', '관심', '뭔가', '랜', '선집', '투어', '해도', '거']"
조파파님 수트핏 무엇원래부터 멋있다고 생각했는데 너무 멋있으세요 항상건강하세요❤️,"['파파', '수트', '핏', '무엇', '원래', '생각', '항상']"
으와 대박대박 조파파 키도크고 완전 멋있으세요  스윗남♥,"['으', '대박', '대박', '파파', '키', '도크', '완전', '스윗', '남']"
3:58 화방 안가본 사람 눈에는 그저 렌즈가게 언니들이 빼주는 렌즈통같다며,"['화방', '사람', '눈', '렌즈', '가게', '언니', '빼주', '렌즈', '통']"
조파파님 메이크업이랑 헤어 다 받으니까 완전 미국 캘리포니아에서 2층 대저택에 사는 성공한 교포느낌나요,"['파파', '메이크업', '헤어', '완전', '미국', '캘리포니아', '층', '저택', '교포']"
14:09 와 여기부터 대박 (입틀막) 아버지 진짜 멋있으세요 ❤️❤️,"['여기', '대박', '입틀막', '아버지', '진짜']"
얼음 갈아서 유자슬러쉬로 먹어도 맛있어요 나중에 한 번 드셔보세용 그나저나 조파파님 나이가 드실수록 점점 더 멋있어지시네요  키도 크시고 풍채도 좋으시고 성격도 좋으시고 유머감각도 있으시고  조파파 포에버 ♥♡ 건강하세요,"['얼음', '유자', '슬러쉬', '나중', '번', '파파', '나이', '점점', '더', '키도', '크시', '풍채', '성격', '유머', '감각', '파파', '포에버']"
7:13 복도가 끝이 없어,"['복도', '끝']"
우리 딸이 역시 막내입니다 제 웃음포인트 건드려버리심 ,"['우리', '딸', '역시', '막내', '제', '웃음', '포인트', '심']"
으앙 효진언니다 조있그브가 온세상 브이로그중에 제일 힐링이고 제일 재밌어 언니 사랑해요,"['효진', '브', '세상', '브이', '로그', '제일', '힐링', '제일', '언니', '사랑']"
조파파님 넘 멋있어여 근데 왜 눈물이 나죠 효진님이 너무 멋진딸 같아서 보는제가 눈물이나네요,"['파파', '왜', '눈물', '효진', '딸', '제', '눈물', '이나']"
오 아부지 역시 기럭지가 상당하셔서 옷빨도 갠쥐납니다,"['오', '아부지', '역시', '기럭지', '옷빨', '갠쥐']"
결국엔 복실이는 어딨었나요  큐,"['복실', '큐']"
와우 조파파님은 원래부터 잘생기셨는데 더더 잘생기져셨어요,"['와우', '파파', '원래', '더더']"
5:12 조파파님 배 너무 귀여우셔 진짜   배 통통 해보고싶어요언니가 대신 진짜 귀여워여너무 ,"['파파', '배', '진짜', '배', '통통', '언니', '대신', '진짜']"
3:13 당기시오인데 역시 미는 효진님은 한국인,"['시오', '역시', '효진', '한국인']"
11:30 언닠비율 대체 어디로 갔나욬아 진짜 다리 사라진거 보고 엄청 웃었넼,"['닠', '비율', '대체', '어디', '갔나욬', '진짜', '다리', '보고', '웃었넼']"
8:52 당신뱉어내라닠,"['당신', '닠']"
아버님 풍채가 굉장히 좋으시네요 너무 보기 좋아요 저도 아빠랑 이런 사진 찍어야겠어요 ,"['아버님', '풍채', '보기', '저', '아빠', '사진']"
3:14 당기세요에 미는 것이 국률,"['것', '국률']"
사람은 세상 구수한데 사는곳은 도시미 현대미 끝판왕이오,"['사람', '세상', '곳', '도', '시미', '대미', '끝판', '이오']"
조파파님 머쓱해하실 때 왜 내가 다 뿌듯하고 눈물나지 주책 조파파님 너무 멋있어요 진쨔 저도 효진님 보면서 우리가족도 이렇게 행복하게 세월보내면 좋겠다고 생각해요 언니 그리고 아이스 유자 좋아하시면 다음에 이디야 갔을 때 유자피나콜라타 유자피나콜라다 그거 드셔보세요 그것도 진짜 맛있어용 ,"['파파', '때', '왜', '내', '주책', '파파', '진쨔', '저', '효진', '우리', '가족', '세월', '생각', '언니', '아이스', '유자', '다음', '이디야', '때', '유자', '피나', '콜라', '타', '유자', '피나콜라다', '그거', '그것', '진짜']"
크나이프 독일 브랜드인데 진짜 좋아요 성분도 좋고 향도 좋고 나름 유기농 브랜드입니당 예전 회사에서 수입하려다가 물건너간 브랜드 ,"['나이프', '독일', '브랜드', '진짜', '성분', '향', '나름', '유기농', '브랜드', '예전', '회사', '수입', '물', '브랜드']"
3:16  당기세요지만 밀어버린다,[]
03:13 역시 한국인입니댜  당기세요를 밀어버리는 불굴의 의지🤭🤭,"['역시', '한국인', '댜', '를', '불굴', '의지']"
덧칠을 여러번 하는 채색을 원하신다면 종이의 그램수가 높은걸 사세요  우글우글 구겨지지 않으니 그램수를 보고 종이를 고르세요선명한 색은 아크릴 맑은 색은 수채화 세련된 톤다운을 원하면 과슈 물과 붓을 쓰고싶지 않으시다면 파스텔색연필오일파스텔 잉크 종류중에 고르세요 유화는 마르는 속도가 오래 걸리고 기름냄새와 캔버스에 젯소 작업이 번거롭고 가격또한 비싸기 때문에 미술을 막 시작하시는 분한텐는 추천하지 않아요 그리고 아크릴은 두껍게 채색하면 굳을때 갈라지는 현상이 있으니 양조절을 잘 하시고 수채화는 밝은색부터 진한색으로 채색 과슈는 진한색부터 밝은색으로 채색하는 방식이 정석이긴 합니다 물론 자유지만요  전체적인 인체 선을 따는 크로키 연습을 하시려면 진한 호수의 연필이나 콩테를 사시면 됩니다 항상 영상 재밌게 보구있어요,"['덧칠', '번', '채색', '종이', '그램', '수가', '보고', '종이', '색', '아크릴', '맑은', '색', '수채화', '톤', '다운', '과슈', '물', '붓', '파스텔', '색연필', '파스텔', '잉크', '종류', '유화', '속도', '기름', '냄새', '캔버스', '젯소', '작업', '가격', '또한', '때문', '미술', '막', '시작', '추천', '아크릴', '채색', '때', '현상', '조절', '수채화', '은색', '색', '채색', '과슈', '색', '은색', '채색', '방식', '정석', '자유', '요', '전체', '인체', '선', '크로키', '연습', '호수', '연필', '콩테', '사시', '항상', '영상']"
7:47 에 몇 일 —> 며칠 로 바꿔야해요,"['몇', '일', '며칠', '로']"
성빈이 큰거 봐 세상에 랜선이모 넘 놀래버렸다 아가 쑥쑥 더커서 미래 유튜바-하쟈 우리 조파파님 광고에서 넘 핸섬하셔서 까암짝 놀랬어요 효진님이랑 조파파님 합동광고의 시작이었으면 아주 좋아요 이번 어버이날 선물로 아빠 질레트사드려야겠어요(언니 저 잘했죠),"['성빈', '세상', '랜선', '이모', '아가', '더', '커서', '미래', '유', '튜바', '하쟈', '우리', '파파', '광고', '핸섬', '짝', '효진', '파파', '합동', '광고', '시작', '아주', '이번', '어버이날', '선물', '아빠', '질레트', '사', '언니', '저']"
3:17 당기세요(),[]
조파파 넘 멋있✨🤍 멋쟁이아부지,"['파파', '멋쟁이', '아부지']"
공부 할려니까 언니 영상이 똭 이것만 보고 공부할께요,"['공부', '언니', '영상', '똭', '것', '보고', '공부']"
조파파님 중간에 셔츠 단추 벌어지신 거 너무 귀여워용̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎ ̆̎,"['파파', '중간', '셔츠', '단추', '거']"
2:41 복실선생님 혼자 바람에 휘날렸냐며 ,"['복실', '선생님', '혼자', '바람', '며']"
6:20   생크림파이   존맛인데  ,"['생크림', '파이', '존맛']"
14:41 조파파님 우와 괜히 우리 아부지 보는거같고 왜 제가 울컥하고요  너무 멋지세요,"['파파', '우리', '아부지', '왜', '제']"
13:23 ,[]
14:22 엄근진 조파파❤️,"['엄근진', '파파']"
조파파님 진짜 면도기 광고 넘 잘어울려요  진짜 너무너무 멋지세요 아프지말고 항상 건강하세요 ,"['파파', '진짜', '면도기', '광고', '진짜', '항상']"
0:19 스리라차 소스인줄 알고 왜 화장실에서 소스 소개하나 했네,"['스리', '라차', '소스', '줄', '알', '왜', '화장실', '소스', '소개', '하나']"
3:14 언니 한국인이였어 당기시오를 미는 한국인,"['언니', '한국인', '시오', '한국인']"
꺄 브이로그  잘 볼게요 ,"['꺄', '브이', '로그']"
1:21 놀LaZ마m,"['놀', '마']"
복실이는 누구에용 뉴페이스 7:47 몇일->며칠 입니다,"['복실', '누구', '용', '뉴', '페이스', '일', '며칠']"
❤️🥰,[]
조파파님 꿀떡 조파파님 너무 멋있으세요  막내 경상도화장쟁이 짱이댜,"['파파', '꿀떡', '파파', '막내', '경상도', '화장', '짱이댜']"
3:13 역시 당기세요 무시하고 미는 한국인,"['역시', '무시', '한국인']"
호오 조파파님 수트핏이 기가막히시네용 ,"['호오', '파파', '수트핏', '기', '용']"
하 조파파님 너무 청춘인거 아니세여  크조파파님 너무됴아여,"['파파', '청춘', '파파', '됴', '여']"
진짜 티비예능보다 꿀잼인 조있그브 짱짱  조파파님 너무 너무 멋지세요 ,"['진짜', '티비', '예능', '꿀잼', '브', '짱짱', '파파']"
2:47 조파파 패션센스 무엇ෆ,"['파파', '패션센스', '무엇']"
5:18 아버님 배 빵빵 너무귀여우셔요☺️조빵빵 쵝오,"['아버님', '배', '빵빵', '빵빵', '쵝오']"
1:20 편집자님 진짜 사랑해욬,"['편집자', '진짜', '사랑', '욬']"
9:25 살아온 2년중 제일 답답모습을 표출하는중커엽다,"['제일', '답답', '모습', '표', '출하', '중', '엽']"
1:20 뭐냐구욬(뒷걸음질),"['뭐', '욬', '뒷걸음질']"
5:06 단추 : 죽여줘,['단추']
17:15 몇개먹는지 세보려고했는데한입털깈,"['몇개', '보', '려고', '입털깈']"
3:14 당기세요인데 미는 거  역시 언니 브이로그가 최고,"['거', '역시', '언니', '브이', '로그', '최고']"
조파파님 진짜 넘 멋지세요 원래도 와 멋지시네 했지만 수트 입고 딱 효진님 어깨 감싸안으시니 제가 다 벅차네요🥺🥺,"['파파', '진짜', '원래', '수트', '효진', '어깨', '제']"
너무 멋져요 조파파님 대박 말잇못🤭❤️,"['파파', '대박', '말']"
조파파님 너무 멋있어요,['파파']
편집자님 오늘도 너무 재밌어욬 진짜 센스 넘쳐요 잘보고갑니다,"['편집자', '오늘', '욬', '진짜', '센스']"
조파파님 진짜 머싯다 언니 화보 촬영갈 짐쌀때 그쯤에 머리 묶은 그 집게 어디 제품이에요 ,"['파파', '진짜', '머싯다', '언니', '화보', '촬영', '짐쌀때', '쯤', '머리', '그', '집게', '어디', '제품']"
아크릴미술 시작하는 이영상에 없었다  제목변경 조파파님 배우되다 뚜둥탁,"['아크릴', '미술', '시작', '영상', '제목변경', '파파', '배우', '뚜둥탁']"
우와 조파파님 (공식) 데뷔를 축하드립니다 너무 멋지셔요,"['파파', '공식', '데뷔', '축하']"
효진님 부산에서 굉장히 높고 유명한 아파트 사실 느낌 집 진짜 너무 부럽네요 ,"['효진', '부산', '아파트', '사실', '느낌', '집', '진짜']"
03:14 한국인종특 당기세요는 가볍게 무쉬,"['한국인', '종특', '무쉬']"
맞아요 씻기 귀찮아서 괜히 재미붙여야해요 향 좋은거 일부러 사서 아 오늘 기분 좋은 향 좀 맡고싶은걸 할때 한번 씻어요,"['재미', '향', '거', '일부러', '사서', '오늘', '기분', '향', '좀', '때', '한번']"
7:49 이때는 몰랐죠 100년에 한번 피운다는 행운의 꽃이라는것을⭐️,"['때', '한번', '행운', '꽃', '것']"
오늘 조파파님 머렐(모델) 아니시냐면써〰️〰️〰️안그래도 믓지신데 더 믓째이 되셨다면써,"['오늘', '파파', '머렐', '모델', '시냐', '믓', '더', '믓']"
조파파 너무 좋아여 ,['파파']
유에에에에엥 조파파님  겉으로 나오는 무게감이 장난아니네유  멋져부러,"['유', '파파', '겉', '무게', '감', '장난', '유', '부러']"
조파파님 의상 얘기하실 때 배에 힘 꾹 주시는 거 너무 귀여워용 ,"['파파', '의상', '얘기', '때', '배', '힘', '꾹', '주시', '거']"
5:00에 조파파님 셔츠  배 너무 귀여우요❤️,"['파파', '셔츠', '배', '여우']"
조있그브 너무 기다렸다며 효진 슨배릠 항상 건강하시고 행복하세용 사랑합니다❤️,"['브', '효진', '슨배릠', '항상', '사랑']"
복실이는 어떻게 오게 된거에용 궁급해욥,"['복실', '된거', '용', '궁', '욥']"
헉 욕조앞에 티비인가요,"['욕조', '앞', '티비']"
조파파님 광고🥳🥳진짜 넘좋아여  아빠귀여워여 러블리❤️❤️,"['파파', '광고', '진짜', '아빠', '러블리']"
파파님 셔츠단추가넘나리터질것같은귀여움♡,"['파파', '셔츠', '단추', '움']"
조파파님 최고다른 광고도 많이많이 들어왔으면 좋겠어요 ,"['파파', '최고', '다른', '광고']"
온니 오랜만이에요 ♥♥♥♥♥,"['온', '만이']"
우유넣어 마신 컵정보 궁금해요 너무 이뻐용,"['우유', '컵', '정보']"
우와 효진님&조파파님 축하드립니다너무 멋있으세요 ☺️,"['효진', '파파', '축하']"
6:08 효즨언니 혹시 캐리어 오른쪽에 프리마박스인가효 어떤 제품인지 알 수 있을까효 요즘 프리메라에 푹 빠졌는데 뭘 사야할지제픔이 많아서 고민이거든효,"['효즨언', '혹시', '캐리어', '오른쪽', '프리', '마', '박스', '효', '제품', '알', '수', '효', '요즘', '프리', '메라', '푹', '뭘', '제픔', '고민', '효']"
조파파님 진짜 멋있으세요♥ 효진님도 멋져요♥ 조파파 효진님 사랑해요(≥∀≤)/,"['파파', '진짜', '효진', '파파', '효진', '사랑']"
우유컵 정보  알고싶다 정말로,"['우유', '컵', '정보', '알고싶다']"
5:12 단추: 살려줘,['단추']
꺄앙❤️,['꺄앙']
와조파파진짜 멋있다,"['파파', '진짜']"
잠이 옵니닼,"['잠', '옵니닼']"
조파파님 너무 귀여우셔요 ,['파파']
아니오늘 편집 너무 웃겨욬,"['오늘', '편집', '웃겨욬']"
헐 빨리감기 안했는데 벌써 끝났어하니까 20분을 봤네욬 오늘 진짜 짧게 느껴졌어요,"['감기', '벌써', '봤네욬', '오늘', '진짜']"
아 대박 효진님 브이로그 얼마나기다린지 바쁘시겠지만 브이로그 영상 자주보면좋겠써용용 히히 사랑해용 ♥,"['대박', '효진', '브이', '로그', '얼마나', '브이', '로그', '영상', '자주', '용용', '사랑']"
조파파님 썸네일보고 호다닥 왔어요,"['파파', '썸네일', '보고', '호다닥']"
,[]
오늘도 시간 뚝딱 조있그브❣❣,"['오늘', '시간', '뚝딱', '브']"
왜 나는 조파파님 인터뷰 영상에서 코끝이 다 찡하지 우리 아빠 생각도 나고 그르네,"['왜', '나', '파파', '인터뷰', '영상', '코끝', '우리', '아빠', '생각', '그르']"
조호파✨파✨님너허무멋🥺있어요조부녀평생영원히✨조호파✨파✨님너허무멋🥺있어요조부녀평생영원히✨,"['조호', '파', '파', '님', '허무', '멋', '요조', '부녀', '평생', '조호', '파', '파', '님', '허무', '멋', '요조', '부녀', '평생']"
개인적으로 효진님 브이로그가 젤 재미있어요❤️,"['개인', '효진', '브이', '로그', '젤']"
3:15 당기세요 붙어있는데 밀고 들어가는 효진언니 역시 찐 한국사람,"['밀고', '효진', '역시', '한국', '사람']"
조파파님 너무 머싯어유  >_< 즨짜 질레트 일 잘해버려따,"['파파', '머싯', '어유', '즨짜', '질레트', '일']"
일주일만인데 왜케 오랜만인거같죠자주 올려주세용 ,"['일주일', '왜케', '만', '자주']"
효진언니 배쓰쏠트 어디서 사셨어요인터넷에 쳐도안나와요,"['효진', '배쓰쏠트', '인터넷', '도안']"
산딸기 23까지 세다 포기했습니닼,"['산딸기', '포기', '습', '닼']"
언니 고춧가루로 목욕 하시는줄 알앗어여 ,"['언니', '고춧가루', '목욕']"
언닠결국에 겨드랑이 제모 면도기 사용한다고 하시더닠광고 찍어셨어 대단햌,"['언닠결국', '겨드랑이', '제모', '면도기', '사용', '고', '더닠', '광고', '햌']"
조파파님 진짜 멋있어요키도 크시고 옷핏이 대박이에요🤭🥰너무 보기 좋은 부녀에요❤,"['파파', '진짜', '요키', '크시', '옷핏', '대박', '보기', '부녀']"
하이고  조파파님 억수로 멋이씁니데이 만수무강하이소 ,"['파파', '억수', '멋', '만수무강', '소']"
0:19 고춧가루인즐 알았어욤 ,"['고춧가루', '즐', '욤']"
제목 보고 으아 하면서 들어왔어여 조파파님 이제 울아빠같고사투리마저 울아빠같고,"['제목', '보고', '파파', '이제', '아빠', '사투리', '아빠']"
원래 멋있고 귀엽고 젠틀하셨는데 다 멋있음 이번계기로 우리 조파파님 모델로 쭉 가봅시다 중년모델 독보적,"['원래', '젠틀', '이번', '계기', '우리', '파파', '모델', '쭉', '중년', '모델', '독보']"
복실이 할때 시리가 대답,"['복실', '때', '시리', '대답']"
아이스 유자컵이 효진님 얼굴만한것,"['아이스', '유자', '컵', '효진', '얼굴', '것']"
